InputID,Traveller_ID,Helpful_Votes
52313,8952,0
52314,2555,0
52315,8953,1
52316,8954,3
52317,8955,0
52318,475,0
52319,8956,0
52320,3898,0
52321,8957,0
52322,4681,0
52323,8958,0
52324,4610,0
52325,8959,0
52326,8960,2
52327,2409,0
52328,8961,2
52329,4579,0
52330,8962,1
52331,8963,2
52332,8964,1
52333,8965,0
52334,8966,0
52335,8967,1
52336,8968,0
52337,8969,0
52338,8970,0
52339,8971,2
52340,8972,0
52341,8973,1
52342,8974,0
52343,8975,0
52344,8976,0
52345,6888,0
52346,8977,2
52347,249,1
52348,1690,0
52349,1320,0
52350,2059,0
52351,8978,0
52352,242,0
52353,1536,0
52354,8096,0
52355,1394,0
52356,8979,0
52357,8980,1
52358,497,0
52359,2330,0
52360,2130,0
52361,8981,0
52362,641,0
52363,8982,0
52364,8983,0
52365,321,2
52366,8984,9
52367,2022,0
52368,3143,4
52369,298,2
52370,655,0
52371,1985,1
52372,2029,3
52373,454,2
52374,65,2
52375,2168,1
52376,8120,0
52377,8985,1
52378,8986,2
52379,2176,0
52380,8987,0
52381,2033,0
52382,8988,0
52383,8989,0
52384,8990,0
52385,1705,0
52386,19,0
52387,2285,1
52388,8991,1
52389,2065,1
52390,2296,2
52391,322,0
52392,322,2
52393,8992,1
52394,2360,0
52395,8993,0
52396,2617,0
52397,2074,0
52398,8994,0
52399,2459,0
52400,1725,0
52401,8995,0
52402,8996,2
52403,6436,0
52404,2097,1
52405,6975,2
52406,8997,1
52407,8998,0
52408,2096,0
52409,2096,0
52410,8999,0
52411,8999,0
52412,2789,0
52413,9000,0
52414,9001,1
52415,9002,0
52416,9003,1
52417,9004,0
52418,9005,1
52419,3382,0
52420,2953,1
52421,9006,0
52422,4082,0
52423,8828,0
52424,9007,0
52425,5043,0
52426,4495,0
52427,4085,0
52428,9008,0
52429,9009,0
52430,1053,0
52431,2935,1
52432,9010,0
52433,4515,0
52434,3253,1
52435,9011,0
52436,9012,0
52437,9013,0
52438,9014,0
52439,9015,0
52440,6093,0
52441,5064,0
52442,806,0
52443,5799,1
52444,2429,0
52445,9016,1
52446,2966,0
52447,9017,0
52448,3318,0
52449,9018,0
52450,9019,0
52451,9020,0
52452,3326,0
52453,5092,0
52454,9021,0
52455,6143,0
52456,959,0
52457,9022,0
52458,2689,1
52459,3303,0
52460,2043,0
52461,3330,0
52462,9023,0
52463,9024,0
52464,9025,0
52465,4661,0
52466,9026,0
52467,1481,0
52468,4118,0
52469,9027,0
52470,2916,1
52471,9028,0
52472,2423,0
52473,5063,0
52474,9029,0
52475,3103,0
52476,9030,0
52477,9031,0
52478,636,0
52479,9032,0
52480,9033,0
52481,2698,2
52482,9034,0
52483,1075,0
52484,9035,1
52485,9036,0
52486,8935,0
52487,9037,0
52488,9038,0
52489,6169,1
52490,3312,0
52491,9039,0
52492,1196,0
52493,2448,0
52494,3315,0
52495,9039,0
52496,9040,0
52497,3342,0
52498,9041,0
52499,9042,0
52500,3345,0
52501,9043,0
52502,9044,0
52503,9045,0
52504,9046,0
52505,9047,1
52506,3353,0
52507,9048,0
52508,9049,0
52509,9050,0
52510,9051,1
52511,9052,0
52512,9053,1
52513,2804,0
52514,9054,0
52515,8918,0
52516,9055,0
52517,1450,1
52518,9056,0
52519,9057,0
52520,3278,0
52521,1092,0
52522,9058,0
52523,3280,0
52524,2823,0
52525,2633,0
52526,9059,2
52527,9060,0
52528,4704,0
52529,4530,0
52530,9061,0
52531,9062,0
52532,5331,0
52533,9063,0
52534,8839,0
52535,4348,0
52536,8841,0
52537,9064,0
52538,3337,0
52539,5030,0
52540,9065,0
52541,9066,0
52542,2515,0
52543,3340,0
52544,9067,0
52545,6893,0
52546,9068,0
52547,9069,0
52548,9070,0
52549,507,0
52550,9071,0
52551,9072,0
52552,9073,0
52553,2504,0
52554,3372,0
52555,9074,0
52556,9075,0
52557,9076,1
52558,9077,1
52559,9078,0
52560,9079,0
52561,9080,1
52562,6998,0
52563,9081,1
52564,9082,0
52565,9083,0
52566,9084,0
52567,9085,1
52568,9086,0
52569,4527,0
52570,9087,34
52571,2546,0
52572,1157,0
52573,9088,0
52574,9089,0
52575,9090,0
52576,1159,0
52577,5955,0
52578,641,0
52579,9091,0
52580,9092,0
52581,9093,0
52582,1351,0
52583,9094,0
52584,9095,0
52585,1155,14
52586,1237,0
52587,7056,0
52588,1985,2
52589,9096,0
52590,800,0
52591,7200,0
52592,9097,0
52593,298,1
52594,9098,0
52595,9099,0
52596,2186,2
52597,9100,2
52598,629,0
52599,4913,0
52600,1520,0
52601,6700,1
52602,1990,0
52603,634,0
52604,1183,1
52605,5110,0
52606,1186,0
52607,9101,0
52608,2315,1
52609,249,0
52610,9102,0
52611,1569,2
52612,2587,1
52613,2200,0
52614,4829,0
52615,9103,0
52616,9104,0
52617,1994,0
52618,9105,1
52619,9106,2
52620,9107,0
52621,1320,0
52622,1695,0
52623,9108,1
52624,5136,1
52625,655,0
52626,9109,1
52627,9110,2
52628,9111,0
52629,9112,2
52630,9113,0
52631,9114,3
52632,2031,2
52633,9115,0
52634,451,0
52635,7310,0
52636,9116,7
52637,9117,2
52638,242,0
52639,4889,0
52640,280,0
52641,1856,0
52642,8096,0
52643,4870,0
52644,1207,0
52645,9118,0
52646,2014,1
52647,275,0
52648,281,0
52649,9119,0
52650,1630,0
52651,1274,1
52652,499,0
52653,1281,0
52654,2553,0
52655,1294,0
52656,65,0
52657,1829,1
52658,9120,0
52659,1564,2
52660,9121,0
52661,9122,0
52662,9123,1
52663,1330,2
52664,2064,0
52665,6860,2
52666,3496,0
52667,2730,0
52668,2375,0
52669,9124,0
52670,1216,0
52671,9125,0
52672,9126,0
52673,1215,0
52674,9127,0
52675,608,0
52676,9128,1
52677,2051,0
52678,5203,2
52679,5170,0
52680,9129,2
52681,9130,0
52682,2004,0
52683,2350,0
52684,9131,0
52685,3517,0
52686,9132,1
52687,2061,1
52688,9133,0
52689,9134,0
52690,4171,1
52691,5169,0
52692,482,0
52693,6306,1
52694,5447,1
52695,9135,0
52696,483,0
52697,9136,0
52698,4917,2
52699,4895,2
52700,4918,0
52701,6053,0
52702,9137,0
52703,9138,0
52704,9139,2
52705,2244,0
52706,9140,1
52707,2168,0
52708,3686,1
52709,8979,0
52710,2017,0
52711,4898,0
52712,688,2
52713,9141,0
52714,9142,0
52715,2329,2
52716,1249,1
52717,485,1
52718,4008,0
52719,3682,0
52720,3683,0
52721,5702,1
52722,2223,0
52723,9143,0
52724,1426,0
52725,9144,2
52726,9145,0
52727,9146,0
52728,669,0
52729,9147,3
52730,9148,0
52731,9149,0
52732,2335,2
52733,9150,1
52734,1328,1
52735,9151,1
52736,2776,0
52737,1625,1
52738,8120,0
52739,9152,0
52740,3208,0
52741,9153,0
52742,568,0
52743,721,0
52744,9154,1
52745,9155,0
52746,9156,0
52747,8128,0
52748,2748,0
52749,4226,1
52750,2033,0
52751,3515,0
52752,9157,0
52753,9158,0
52754,9159,0
52755,9160,0
52756,9161,0
52757,7331,0
52758,7510,1
52759,1432,0
52760,3527,0
52761,9162,0
52762,2277,0
52763,9163,1
52764,9164,0
52765,9165,0
52766,9165,0
52767,9166,0
52768,9167,1
52769,9168,0
52770,4945,0
52771,711,1
52772,9169,1
52773,4954,14
52774,19,0
52775,4500,0
52776,2303,0
52777,9170,0
52778,2850,0
52779,4064,0
52780,4069,0
52781,8922,0
52782,9171,0
52783,19,0
52784,4497,0
52785,9172,0
52786,9173,0
52787,9174,0
52788,2890,0
52789,1645,0
52790,4827,0
52791,1999,0
52792,242,0
52793,5442,0
52794,2020,0
52795,8222,0
52796,1279,0
52797,7646,1
52798,1010,0
52799,1037,0
52800,4563,2
52801,9175,0
52802,4687,0
52803,636,0
52804,1053,0
52805,1189,1
52806,4156,0
52807,9176,0
52808,2641,0
52809,1060,0
52810,9177,1
52811,4093,0
52812,4548,0
52813,5064,0
52814,9178,0
52815,9179,0
52816,1046,0
52817,9180,0
52818,3269,0
52819,8927,0
52820,2649,0
52821,7003,0
52822,9181,0
52823,9182,0
52824,9183,0
52825,4560,0
52826,9184,0
52827,9039,0
52828,991,0
52829,9185,0
52830,9186,0
52831,4525,0
52832,4527,0
52833,9187,0
52834,2205,0
52835,1155,10
52836,1520,0
52837,1989,2
52838,2026,0
52839,5092,0
52840,9188,1
52841,9189,0
52842,959,0
52843,3242,2
52844,8929,0
52845,5082,0
52846,9190,0
52847,2349,1
52848,997,1
52849,9191,0
52850,6663,0
52851,1001,0
52852,9192,0
52853,6836,2
52854,9193,0
52855,9194,0
52856,9195,0
52857,8916,0
52858,2077,4
52859,2098,0
52860,8241,0
52861,9196,0
52862,2116,2
52863,4478,0
52864,2622,1
52865,4047,0
52866,9197,0
52867,1092,1
52868,7934,1
52869,3295,0
52870,9198,0
52871,4599,0
52872,8652,0
52873,2712,0
52874,475,0
52875,6223,0
52876,5030,0
52877,2417,0
52878,2562,0
52879,9199,0
52880,2714,0
52881,309,0
52882,2773,0
52883,9200,0
52884,547,2
52885,1373,0
52886,2781,0
52887,2784,0
52888,21,1
52889,9201,2
52890,2859,0
52891,322,0
52892,5006,1
52893,9202,0
52894,9203,0
52895,8601,0
52896,1138,0
52897,1447,4
52898,9204,0
52899,9205,0
52900,9206,0
52901,9207,0
52902,9208,0
52903,2503,0
52904,2506,5
52905,6902,1
52906,9209,0
52907,1948,0
52908,9210,0
52909,4725,1
52910,9211,1
52911,4681,0
52912,4607,0
52913,1069,0
52914,9212,0
52915,4610,0
52916,4569,0
52917,4571,0
52918,9044,1
52919,2567,0
52920,9050,0
52921,6749,0
52922,3360,0
52923,9213,0
52924,3365,0
52925,9214,0
52926,6343,2
52927,9215,0
52928,9216,2
52929,1401,0
52930,9217,11
52931,1034,0
52932,1416,1
52933,9218,6
52934,9219,3
52935,9220,0
52936,5293,1
52937,689,0
52938,9221,0
52939,9222,0
52940,9223,0
52941,9224,1
52942,9225,0
52943,9226,1
52944,1141,1
52945,5045,0
52946,9227,0
52947,3239,7
52948,3588,0
52949,9228,0
52950,9229,0
52951,9230,0
52952,9231,2
52953,1060,0
52954,9232,0
52955,9233,10
52956,2644,0
52957,9234,5
52958,9235,0
52959,1752,1
52960,9236,0
52961,9237,0
52962,2038,0
52963,9238,1
52964,9239,2
52965,9240,0
52966,9241,2
52967,9242,1
52968,9243,1
52969,1756,4
52970,8433,1
52971,9244,1
52972,9245,1
52973,9246,1
52974,9247,0
52975,9248,3
52976,9249,1
52977,1766,0
52978,9250,0
52979,9251,2
52980,9252,0
52981,6683,4
52982,9253,6
52983,9254,2
52984,4524,0
52985,9255,0
52986,9256,0
52987,9257,0
52988,9258,1
52989,9259,0
52990,9260,0
52991,9261,0
52992,9261,0
52993,9262,0
52994,9263,0
52995,5401,3
52996,9264,5
52997,4714,0
52998,322,0
52999,322,2
53000,9265,4
53001,9266,3
53002,9267,2
53003,9268,0
53004,9269,5
53005,9270,0
53006,9271,2
53007,9272,3
53008,9273,4
53009,9274,3
53010,9275,7
53011,9276,0
53012,9277,3
53013,9278,1
53014,8850,5
53015,9279,3
53016,9280,4
53017,2680,0
53018,7697,2
53019,2313,1
53020,9281,4
53021,4873,2
53022,9282,2
53023,9283,3
53024,2301,0
53025,9284,0
53026,9285,3
53027,6056,3
53028,9286,1
53029,9287,1
53030,9288,2
53031,9289,0
53032,9290,1
53033,9291,2
53034,9292,0
53035,9293,2
53036,9294,2
53037,210,1
53038,9295,1
53039,9296,6
53040,3430,1
53041,9297,0
53042,6254,4
53043,6254,1
53044,9298,1
53045,9299,2
53046,9300,11
53047,8602,0
53048,9301,1
53049,9302,8
53050,9303,10
53051,9304,1
53052,9305,2
53053,9306,1
53054,9307,2
53055,9308,1
53056,9309,0
53057,9310,1
53058,9311,0
53059,9312,0
53060,9313,1
53061,9314,0
53062,9315,0
53063,9316,3
53064,6915,0
53065,9317,7
53066,9318,1
53067,9319,7
53068,9320,0
53069,9279,6
53070,9321,0
53071,9322,5
53072,9323,5
53073,9324,0
53074,8605,4
53075,9325,2
53076,9326,2
53077,9327,0
53078,9328,4
53079,9329,2
53080,9330,1
53081,6728,0
53082,9331,1
53083,9332,0
53084,9333,1
53085,9334,0
53086,9335,0
53087,9336,5
53088,9337,2
53089,9338,0
53090,9339,9
53091,9340,8
53092,9341,0
53093,9342,0
53094,9343,5
53095,9344,2
53096,9345,0
53097,9346,2
53098,9347,0
53099,3447,4
53100,9348,0
53101,9349,0
53102,9350,0
53103,9351,0
53104,9352,0
53105,9353,1
53106,2410,4
53107,9354,3
53108,9355,1
53109,9356,2
53110,6749,0
53111,9357,1
53112,9358,1
53113,8461,0
53114,9359,2
53115,9359,4
53116,9360,2
53117,9361,0
53118,9362,0
53119,9363,3
53120,9364,1
53121,9365,2
53122,9366,0
53123,9367,3
53124,9368,1
53125,1447,1
53126,9369,1
53127,9370,2
53128,9371,3
53129,9372,2
53130,9373,0
53131,9374,1
53132,9375,0
53133,9376,0
53134,9377,0
53135,9378,0
53136,9379,1
53137,9380,0
53138,9381,3
53139,2594,0
53140,2596,0
53141,9382,0
53142,2555,0
53143,9383,0
53144,2564,0
53145,2569,0
53146,2570,0
53147,9384,0
53148,1777,1
53149,9385,0
53150,2384,0
53151,2504,0
53152,2509,2
53153,1457,2
53154,9386,2
53155,2516,0
53156,2515,0
53157,9387,2
53158,2680,0
53159,2525,0
53160,9388,1
53161,9389,1
53162,9390,1
53163,8816,1
53164,9391,1
53165,4967,1
53166,3081,0
53167,2532,0
53168,2601,1
53169,9392,1
53170,9393,1
53171,3078,0
53172,9394,0
53173,2610,0
53174,2533,1
53175,2536,3
53176,9395,0
53177,1469,0
53178,2460,0
53179,2468,0
53180,5029,0
53181,2472,0
53182,7931,0
53183,9396,0
53184,8876,0
53185,2479,0
53186,1744,0
53187,1044,1
53188,2481,0
53189,5286,0
53190,1850,0
53191,9397,0
53192,1689,0
53193,2906,0
53194,6806,0
53195,2492,0
53196,2493,1
53197,2494,0
53198,9398,0
53199,2583,0
53200,2589,1
53201,2593,0
53202,1155,4
53203,2548,0
53204,1520,0
53205,2549,0
53206,2550,0
53207,423,0
53208,2554,0
53209,2332,1
53210,2217,0
53211,2541,0
53212,641,0
53213,2244,0
53214,2061,2
53215,322,0
53216,9399,1
53217,2206,0
53218,2548,0
53219,2549,0
53220,2550,0
53221,1198,0
53222,2032,0
53223,2375,0
53224,2332,0
53225,9400,1
53226,4466,0
53227,2248,0
53228,2891,0
53229,9401,0
53230,6473,0
53231,1744,0
53232,9402,2
53233,9403,1
53234,1044,0
53235,5286,0
53236,5079,0
53237,2483,1
53238,9404,0
53239,2484,0
53240,9405,0
53241,9406,0
53242,2482,0
53243,1540,0
53244,641,0
53245,2244,0
53246,2544,0
53247,322,0
53248,8692,0
53249,1898,0
53250,5642,0
53251,9395,0
53252,7063,0
53253,1469,0
53254,1725,0
53255,101,0
53256,4177,0
53257,2497,0
53258,9407,0
53259,1292,0
53260,9408,0
53261,9409,0
53262,9410,1
53263,9411,0
53264,2588,0
53265,2574,0
53266,9412,0
53267,9413,0
53268,9414,1
53269,2962,0
53270,9415,0
53271,3023,0
53272,5520,0
53273,6806,0
53274,9416,0
53275,1644,0
53276,1046,0
53277,9417,0
53278,2492,0
53279,9418,0
53280,920,1
53281,2507,0
53282,1457,0
53283,9386,0
53284,9419,0
53285,9420,0
53286,9421,0
53287,2516,1
53288,2515,0
53289,6016,0
53290,4109,0
53291,9422,0
53292,9423,0
53293,9424,0
53294,8801,0
53295,9425,0
53296,8566,0
53297,9426,0
53298,9427,0
53299,1777,1
53300,9428,1
53301,9429,1
53302,2574,0
53303,9385,0
53304,3372,0
53305,2504,1
53306,9430,1
53307,2609,6
53308,8848,0
53309,2533,0
53310,2534,0
53311,9431,0
53312,9432,1
53313,9433,1
53314,2536,1
53315,9434,1
53316,9435,0
53317,2531,1
53318,9436,0
53319,2598,0
53320,9437,0
53321,9393,0
53322,9438,0
53323,9439,0
53324,9440,0
53325,9441,0
53326,8824,0
53327,9442,0
53328,9443,0
53329,2602,1
53330,9444,1
53331,9445,0
53332,9446,0
53333,9447,0
53334,9448,0
53335,2468,0
53336,5297,0
53337,2469,0
53338,5029,0
53339,2472,0
53340,1091,0
53341,2940,0
53342,2562,0
53343,9449,0
53344,9450,0
53345,2408,0
53346,9451,0
53347,9452,0
53348,5350,0
53349,9453,0
53350,9454,1
53351,2568,0
53352,9455,0
53353,2569,0
53354,2570,1
53355,2572,1
53356,9456,0
53357,5760,0
53358,991,0
53359,8636,0
53360,9457,0
53361,8771,0
53362,9458,0
53363,9459,0
53364,2555,0
53365,9460,0
53366,9461,0
53367,9462,0
53368,5353,2
53369,4601,0
53370,2559,0
53371,9463,0
53372,8815,0
53373,9464,1
53374,2523,0
53375,2417,1
53376,2525,1
53377,9465,0
53378,9466,0
53379,2171,0
53380,3080,0
53381,2529,0
53382,9467,0
53383,9391,0
53384,1520,0
53385,2549,0
53386,2550,0
53387,2032,0
53388,1850,2
53389,2552,1
53390,6854,0
53391,2554,0
53392,9468,0
53393,2375,0
53394,2130,0
53395,9399,1
53396,2546,0
53397,2206,0
53398,9469,1
53399,9470,0
53400,1176,0
53401,9471,0
53402,5965,1
53403,2548,0
53404,2188,0
53405,63,2
53406,9472,2
53407,2630,0
53408,9401,0
53409,1744,0
53410,9473,1
53411,1815,0
53412,1044,0
53413,2481,0
53414,9474,0
53415,967,0
53416,5286,0
53417,2482,1
53418,9475,1
53419,9476,1
53420,7529,0
53421,2461,0
53422,2462,0
53423,2468,0
53424,2472,0
53425,4495,0
53426,7931,0
53427,4054,0
53428,2940,0
53429,9477,0
53430,9478,0
53431,69,0
53432,2494,0
53433,6816,0
53434,101,0
53435,8714,0
53436,9479,0
53437,9480,0
53438,9481,1
53439,2496,0
53440,9407,0
53441,6819,0
53442,8531,0
53443,9482,1
53444,2583,0
53445,2584,0
53446,2586,0
53447,9483,0
53448,9484,0
53449,9485,0
53450,2589,0
53451,2590,0
53452,2591,0
53453,9486,0
53454,2592,0
53455,9487,0
53456,9488,0
53457,5330,0
53458,1802,1
53459,2564,1
53460,9450,2
53461,9489,0
53462,9490,0
53463,9491,0
53464,2409,0
53465,2565,0
53466,5350,1
53467,9492,0
53468,2567,1
53469,9455,0
53470,5353,4
53471,2568,0
53472,9493,0
53473,9494,0
53474,6890,0
53475,2569,0
53476,9495,1
53477,9496,0
53478,2570,1
53479,9497,0
53480,2571,0
53481,9498,0
53482,9425,0
53483,6894,0
53484,9426,0
53485,9499,0
53486,9500,0
53487,9501,0
53488,9428,0
53489,9502,0
53490,8738,0
53491,3369,0
53492,9503,1
53493,2906,1
53494,9504,1
53495,9505,1
53496,2487,2
53497,9506,1
53498,9507,0
53499,9508,0
53500,9509,0
53501,9510,1
53502,9511,0
53503,8895,0
53504,5016,0
53505,5363,1
53506,9512,0
53507,2509,0
53508,1457,0
53509,9513,0
53510,9386,0
53511,2511,0
53512,2510,0
53513,5489,0
53514,9420,0
53515,9514,0
53516,9515,0
53517,2514,0
53518,8452,0
53519,9516,1
53520,2515,0
53521,9517,1
53522,9518,0
53523,9422,0
53524,9519,0
53525,6701,0
53526,2520,0
53527,9423,0
53528,1111,0
53529,8801,0
53530,2522,0
53531,9520,0
53532,9521,0
53533,9522,0
53534,9523,0
53535,9524,0
53536,2524,0
53537,9525,0
53538,2525,0
53539,9526,0
53540,9527,2
53541,6036,0
53542,9528,1
53543,9529,1
53544,9530,0
53545,9531,1
53546,9388,0
53547,9532,0
53548,9533,0
53549,9465,0
53550,4227,0
53551,9534,0
53552,9466,0
53553,2529,0
53554,9535,0
53555,9467,1
53556,1708,0
53557,8816,0
53558,9536,0
53559,9391,0
53560,9537,0
53561,2530,0
53562,9538,1
53563,9539,0
53564,2531,0
53565,9540,0
53566,8820,0
53567,9541,0
53568,9436,0
53569,9542,0
53570,9543,2
53571,2598,0
53572,9544,1
53573,9545,5
53574,9546,0
53575,9547,0
53576,9548,0
53577,9549,0
53578,9550,0
53579,2600,0
53580,2601,0
53581,9551,2
53582,9392,1
53583,9552,0
53584,9553,1
53585,5825,0
53586,9554,0
53587,9555,0
53588,2332,0
53589,1224,1
53590,9556,1
53591,1856,0
53592,9557,0
53593,8647,0
53594,2244,0
53595,9558,0
53596,6055,0
53597,2034,0
53598,9559,0
53599,322,0
53600,1898,0
53601,1705,0
53602,9560,0
53603,9561,0
53604,9562,1
53605,5813,0
53606,2579,1
53607,9563,2
53608,9385,0
53609,4325,0
53610,9073,0
53611,9564,0
53612,9565,0
53613,9418,1
53614,9566,0
53615,920,2
53616,2516,0
53617,6016,0
53618,9387,0
53619,9567,2
53620,9568,0
53621,9569,0
53622,9570,0
53623,9571,3
53624,9572,1
53625,2518,0
53626,5787,0
53627,9438,0
53628,9573,5
53629,9574,0
53630,9575,1
53631,9576,2
53632,9439,0
53633,3078,1
53634,9577,0
53635,9441,0
53636,9442,0
53637,9578,0
53638,2607,1
53639,266,0
53640,9444,0
53641,2604,0
53642,2594,0
53643,9457,0
53644,8557,0
53645,2555,0
53646,9460,0
53647,9579,0
53648,9383,0
53649,2557,1
53650,9580,0
53651,9581,0
53652,9582,0
53653,1515,0
53654,3341,0
53655,2561,1
53656,2562,0
53657,9583,0
53658,2606,0
53659,9445,0
53660,9584,0
53661,2609,5
53662,9585,0
53663,9586,0
53664,9587,0
53665,9588,0
53666,2610,0
53667,2533,0
53668,8592,0
53669,2534,0
53670,143,0
53671,9589,0
53672,9590,0
53673,9431,0
53674,9591,0
53675,5392,0
53676,9592,3
53677,9593,0
53678,9401,0
53679,9594,0
53680,1744,0
53681,9595,0
53682,9596,0
53683,1044,1
53684,2481,0
53685,266,0
53686,2483,1
53687,1850,0
53688,4545,0
53689,9597,0
53690,9598,0
53691,7362,1
53692,2468,0
53693,2470,0
53694,2804,0
53695,2471,0
53696,2472,0
53697,9000,0
53698,2473,0
53699,1914,0
53700,3347,0
53701,1734,0
53702,9599,1
53703,967,0
53704,8876,0
53705,9600,0
53706,2482,0
53707,1689,0
53708,2906,0
53709,9601,0
53710,9602,0
53711,9414,1
53712,2487,0
53713,4152,0
53714,6806,0
53715,9603,0
53716,6814,0
53717,5092,0
53718,9509,0
53719,9604,0
53720,2491,0
53721,9510,0
53722,2492,1
53723,69,0
53724,2493,0
53725,2544,0
53726,626,0
53727,322,0
53728,1611,0
53729,778,0
53730,9395,0
53731,1911,0
53732,2359,0
53733,5263,0
53734,2462,0
53735,1874,0
53736,4474,1
53737,2494,0
53738,9605,0
53739,8714,0
53740,2038,0
53741,5501,0
53742,1757,0
53743,1001,0
53744,2496,1
53745,8719,0
53746,2499,0
53747,2500,0
53748,8720,0
53749,9606,0
53750,2501,0
53751,9607,0
53752,2515,1
53753,9608,0
53754,2517,0
53755,2518,2
53756,9609,0
53757,3431,1
53758,9422,0
53759,2520,0
53760,9520,0
53761,2523,0
53762,9610,0
53763,2525,1
53764,2526,0
53765,9611,1
53766,9529,0
53767,2574,0
53768,6725,1
53769,9612,0
53770,2503,0
53771,2504,0
53772,9613,0
53773,2506,1
53774,9566,1
53775,9511,1
53776,9614,1
53777,9615,1
53778,9616,1
53779,2509,0
53780,1457,0
53781,9386,0
53782,9420,0
53783,2516,0
53784,9530,2
53785,9388,0
53786,9466,0
53787,2528,1
53788,9391,0
53789,2532,0
53790,9548,2
53791,9550,2
53792,9393,1
53793,3415,1
53794,8714,1
53795,9443,1
53796,9617,0
53797,9618,0
53798,9383,0
53799,2557,0
53800,2557,0
53801,2559,0
53802,2561,0
53803,2562,0
53804,9619,0
53805,9620,0
53806,9450,0
53807,9490,0
53808,9621,0
53809,4799,0
53810,63,0
53811,2546,0
53812,5911,2
53813,1240,3
53814,1155,6
53815,5870,0
53816,9622,0
53817,2548,0
53818,2188,0
53819,1520,0
53820,2549,0
53821,1204,0
53822,9623,0
53823,2032,0
53824,1346,0
53825,6970,0
53826,2554,0
53827,4839,0
53828,2332,0
53829,6492,0
53830,9624,0
53831,1253,0
53832,5165,0
53833,1637,0
53834,497,0
53835,641,0
53836,1914,0
53837,2542,1
53838,2244,0
53839,9625,0
53840,9626,0
53841,2409,0
53842,2409,1
53843,5350,1
53844,2567,0
53845,2569,0
53846,2569,0
53847,9495,1
53848,2570,0
53849,2570,0
53850,9627,0
53851,1777,0
53852,9428,0
53853,3369,0
53854,2583,0
53855,9408,0
53856,975,0
53857,8724,0
53858,2587,0
53859,2587,0
53860,6844,0
53861,2589,0
53862,8998,0
53863,2590,0
53864,2594,0
53865,2595,0
53866,2596,0
53867,2597,0
53868,2555,0
53869,2555,0
53870,3158,0
53871,7454,3
53872,9628,0
53873,6970,1
53874,9629,1
53875,5821,0
53876,1695,0
53877,2554,0
53878,2375,1
53879,5739,1
53880,2063,2
53881,2332,1
53882,1215,1
53883,9630,2
53884,1224,1
53885,9624,0
53886,9556,1
53887,1856,0
53888,9631,1
53889,689,1
53890,9632,1
53891,497,1
53892,5374,0
53893,8647,1
53894,9633,0
53895,4896,0
53896,9634,0
53897,2061,1
53898,4986,0
53899,2545,0
53900,322,0
53901,8692,1
53902,1898,2
53903,5417,0
53904,9635,3
53905,9636,0
53906,5642,1
53907,9637,0
53908,2012,0
53909,5377,0
53910,2166,0
53911,641,0
53912,2542,1
53913,2244,0
53914,6055,0
53915,5618,0
53916,626,0
53917,9638,2
53918,2770,0
53919,2034,0
53920,4963,0
53921,8666,0
53922,2469,1
53923,163,1
53924,9448,5
53925,6072,0
53926,2804,0
53927,2482,0
53928,9054,0
53929,2471,1
53930,9639,0
53931,8385,0
53932,1455,0
53933,2472,0
53934,9640,2
53935,9641,0
53936,1976,0
53937,9642,0
53938,9643,0
53939,2461,0
53940,5720,4
53941,1725,0
53942,9644,0
53943,1874,0
53944,5665,4
53945,4108,0
53946,9645,0
53947,6359,2
53948,595,0
53949,5961,0
53950,2466,1
53951,9646,0
53952,9647,0
53953,7864,0
53954,9648,0
53955,7943,0
53956,9649,2
53957,5652,0
53958,9650,2
53959,9651,0
53960,2459,0
53961,9652,0
53962,9653,0
53963,1469,0
53964,4779,0
53965,7568,3
53966,4799,0
53967,9399,0
53968,2047,1
53969,63,0
53970,9654,0
53971,4790,2
53972,2206,0
53973,9655,0
53974,9656,2
53975,9657,1
53976,5021,0
53977,5393,0
53978,1192,0
53979,9658,1
53980,5492,0
53981,9593,0
53982,2884,0
53983,2891,0
53984,9659,0
53985,2479,0
53986,9660,0
53987,4216,5
53988,9401,1
53989,9661,0
53990,9474,0
53991,1829,2
53992,9662,2
53993,5079,0
53994,9663,0
53995,636,0
53996,9475,1
53997,1057,1
53998,4160,2
53999,9404,0
54000,3257,0
54001,9664,1
54002,5754,0
54003,9665,0
54004,9666,2
54005,1059,1
54006,9667,0
54007,9668,0
54008,8700,0
54009,9669,0
54010,2902,0
54011,9670,0
54012,6093,0
54013,2906,0
54014,9671,0
54015,9672,0
54016,9673,0
54017,9674,0
54018,9675,0
54019,3020,0
54020,9504,0
54021,9413,0
54022,9676,0
54023,9505,1
54024,8707,1
54025,9677,1
54026,9678,1
54027,9679,0
54028,2429,0
54029,3938,0
54030,9680,0
54031,9681,1
54032,2488,0
54033,9682,0
54034,9683,1
54035,2489,0
54036,4186,1
54037,1046,0
54038,1644,0
54039,9684,0
54040,9685,0
54041,9686,1
54042,4139,1
54043,9687,2
54044,1748,1
54045,9688,3
54046,9689,1
54047,9690,2
54048,9473,4
54049,1744,0
54050,1815,4
54051,9691,4
54052,9692,1
54053,9693,0
54054,5300,2
54055,1756,1
54056,1757,0
54057,8716,0
54058,7006,3
54059,9694,0
54060,2497,0
54061,1075,1
54062,1292,0
54063,9695,0
54064,1076,0
54065,9696,0
54066,8720,0
54067,9697,1
54068,9698,0
54069,1447,0
54070,5530,0
