InputID,Traveller_ID,Traveller_Country,Photography,location_Type,Travel_Year,Travel_month,month,rating,sentiment_comments
50102,7579,Singapore,"No photography","National Parks",2018,9,September,1,Positive
50103,7580,France,"No photography","National Parks",2018,9,September,1,Negative
50105,7581,"United Kingdom","No photography","National Parks",2019,7,July,3,Positive
50106,7582,"United Kingdom","No photography","National Parks",2019,8,August,2,Negative
50107,7583,Germany,"No photography","National Parks",2019,7,July,5,Positive
50108,7584,Switzerland,"No photography","National Parks",2019,8,August,2,Negative
50111,7585,"United Arab Emirates","No photography","National Parks",2019,7,July,5,Positive
50112,7586,Switzerland,"No photography","National Parks",2019,7,July,4,Positive
50114,7587,"New Zealand","No photography","National Parks",2019,7,July,2,Negative
50115,7588,Canada,"No photography","National Parks",2019,7,July,4,Positive
50116,7589,Belgium,"No photography","National Parks",2019,7,July,4,Positive
50117,7590,Australia,"No photography","National Parks",2019,6,June,2,Negative
50118,7591,"New Zealand","No photography","National Parks",2019,6,June,4,Positive
50119,7592,Switzerland,"No photography","National Parks",2019,5,May,4,Positive
50123,7594,Malaysia,"No photography","National Parks",2019,4,April,5,Positive
50126,7595,Australia,"No photography","National Parks",2019,4,April,5,Positive
50127,7596,Netherlands,"No photography","National Parks",2019,2,February,5,Positive
50131,7597,"United Kingdom","No photography","National Parks",2019,2,February,5,Positive
50133,7598,France,"No photography","National Parks",2018,6,June,5,Positive
50138,7599,Turkiye,"No photography","National Parks",2018,4,April,4,Neutral
50140,7600,Netherlands,"No photography","National Parks",2018,3,March,2,Negative
50141,7601,Netherlands,"No photography","National Parks",2018,1,January,3,Positive
50142,7602,"United Kingdom","No photography","National Parks",2018,2,February,4,Positive
50143,7603,"South Africa","No photography","National Parks",2018,1,January,5,Positive
50145,7604,"United Arab Emirates","No photography","National Parks",2017,4,April,5,Positive
50152,7605,"United States","No photography","National Parks",2018,6,June,5,Positive
50154,7606,Norway,"No photography","National Parks",2018,6,June,5,Positive
50155,7607,"United Kingdom","No photography","National Parks",2018,7,July,5,Positive
50157,7608,Austria,"No photography","National Parks",2018,5,May,4,Positive
50158,7609,Singapore,"No photography","National Parks",2018,6,June,4,Positive
50159,7610,"United Kingdom","No photography","National Parks",2018,6,June,5,Positive
50160,7611,Lithuania,"No photography","National Parks",2018,6,June,3,Positive
50162,7612,India,"No photography","National Parks",2018,5,May,5,Positive
50168,7614,Denmark,"No photography","National Parks",2018,3,March,4,Positive
50172,7615,NULL,"No photography","National Parks",2018,4,April,5,Negative
50176,7616,Germany,"No photography","National Parks",2018,8,August,3,Negative
50179,7617,Australia,"No photography","National Parks",2018,8,August,4,Positive
50180,7618,China,"No photography","National Parks",2018,8,August,4,Positive
50183,7619,"United Kingdom","No photography","National Parks",2018,8,August,3,Positive
50186,7621,Poland,"No photography","National Parks",2018,8,August,3,Negative
50187,7622,"United Kingdom","No photography","National Parks",2018,8,August,1,Negative
50191,7623,Switzerland,"No photography","National Parks",2018,8,August,1,Positive
50192,7624,Ireland,"No photography","National Parks",2018,8,August,3,Positive
50193,7625,"United Kingdom","No photography","National Parks",2018,7,July,5,Positive
50194,7626,Portugal,"No photography","National Parks",2018,8,August,1,Negative
50195,7627,Norway,"No photography","National Parks",2018,7,July,3,Positive
50196,7628,"United Kingdom","No photography","National Parks",2018,8,August,5,Positive
50199,7629,"United States","No photography","National Parks",2018,7,July,2,Negative
50200,7630,"United Kingdom","No photography","National Parks",2018,7,July,2,Positive
50201,7631,Denmark,"No photography","National Parks",2018,7,July,4,Positive
50202,7632,Netherlands,"No photography","National Parks",2018,7,July,4,Positive
50203,7633,Norway,"No photography","National Parks",2018,7,July,3,Positive
50204,7634,"United Kingdom","No photography","National Parks",2018,7,July,2,Negative
50207,7636,"United Kingdom","No photography","National Parks",2017,7,July,4,Positive
50208,7637,"United Kingdom","No photography","National Parks",2017,8,August,1,Positive
50209,7638,Australia,"No photography","National Parks",2017,8,August,1,Negative
50210,7639,"United Kingdom","No photography","National Parks",2017,8,August,4,Positive
50211,7640,Netherlands,"No photography","National Parks",2017,8,August,1,Positive
50212,7641,Singapore,"No photography","National Parks",2017,8,August,5,Positive
50215,7642,Canada,"No photography","National Parks",2017,8,August,3,Positive
50217,7643,"United Kingdom","No photography","National Parks",2017,8,August,4,Positive
50218,7644,Netherlands,"No photography","National Parks",2017,7,July,5,Positive
50222,7645,Singapore,"No photography","National Parks",2017,11,November,1,Negative
50223,7646,Netherlands,"No photography","National Parks",2017,7,July,4,Positive
50224,7647,"United Kingdom","No photography","National Parks",2017,10,October,5,Positive
50225,7648,Austria,"No photography","National Parks",2017,4,April,4,Positive
50227,7649,Australia,"No photography","National Parks",2017,9,September,3,Positive
50229,7650,Netherlands,"No photography","National Parks",2017,9,September,4,Positive
50230,7651,Netherlands,"No photography","National Parks",2017,9,September,5,Positive
50231,7652,Australia,"No photography","National Parks",2017,9,September,5,Positive
50234,7653,"United Kingdom","No photography","National Parks",2017,9,September,1,Positive
50235,7654,Belgium,"No photography","National Parks",2017,7,July,4,Positive
50236,7655,"United Kingdom","No photography","National Parks",2017,7,July,4,Positive
50237,7656,Australia,"No photography","National Parks",2017,6,June,3,Positive
50238,7657,Netherlands,"No photography","National Parks",2017,7,July,4,Positive
50239,7658,Denmark,"No photography","National Parks",2017,7,July,4,Negative
50240,7659,"United Kingdom","No photography","National Parks",2016,8,August,5,Positive
50241,7660,Singapore,"No photography","National Parks",2017,7,July,1,Negative
50243,7661,Australia,"No photography","National Parks",2017,6,June,4,Positive
50244,7662,Australia,"No photography","National Parks",2017,7,July,2,Positive
50245,7663,India,"No photography","National Parks",2017,6,June,5,Positive
50246,7664,"United Arab Emirates","No photography","National Parks",2017,6,June,2,Negative
50247,7665,"United Kingdom","No photography","National Parks",2017,6,June,4,Positive
50248,7666,Belgium,"No photography","National Parks",2017,6,June,1,Negative
50249,7667,Spain,"No photography","National Parks",2017,9,September,5,Positive
50250,7668,"United Kingdom","No photography","National Parks",2017,9,September,2,Negative
50252,7669,"New Zealand","No photography","National Parks",2017,8,August,4,Negative
50256,7670,Netherlands,"No photography","National Parks",2017,8,August,3,Positive
50257,7671,Netherlands,"No photography","National Parks",2017,8,August,4,Positive
50260,7672,India,"No photography","National Parks",2017,8,August,5,Positive
50261,7673,Hungary,"No photography","National Parks",2017,7,July,5,Positive
50262,7674,Switzerland,"No photography","National Parks",2017,8,August,4,Positive
50263,7675,Philippines,"No photography","National Parks",2017,4,April,4,Positive
50264,7676,"United Kingdom","No photography","National Parks",2017,4,April,5,Positive
50266,7677,Australia,"No photography","National Parks",2017,4,April,5,Positive
50267,7678,Germany,"No photography","National Parks",2017,4,April,1,Positive
50268,7679,Canada,"No photography","National Parks",2017,2,February,5,Positive
50269,7680,"United Kingdom","No photography","National Parks",2017,4,April,4,Positive
50271,7681,Australia,"No photography","National Parks",2017,4,April,5,Positive
50272,7682,"United States","No photography","National Parks",2017,5,May,5,Positive
50274,7683,Norway,"No photography","National Parks",2017,3,March,5,Positive
50275,7684,"United Kingdom","No photography","National Parks",2017,5,May,4,Positive
50276,7685,"United Kingdom","No photography","National Parks",2017,6,June,5,Positive
50279,7686,Austria,"No photography","National Parks",2017,5,May,5,Positive
50280,7687,China,"No photography","National Parks",2017,5,May,4,Positive
50281,7688,"Czech Republic","No photography","National Parks",2016,8,August,5,Positive
50283,7689,"United Kingdom","No photography","National Parks",2017,5,May,4,Positive
50284,7690,Hungary,"No photography","National Parks",2017,5,May,4,Positive
50285,7691,"United Kingdom","No photography","National Parks",2017,5,May,3,Positive
55756,7691,"United Kingdom","No photography","Religious Sites",2017,8,August,4,Positive
50289,7692,"United Kingdom","No photography","National Parks",2020,4,April,5,Negative
50291,7693,"United Kingdom","No photography","National Parks",2020,3,March,5,Positive
50292,7694,"United Kingdom","No photography","National Parks",2020,2,February,5,Positive
50294,7695,"United Kingdom","No photography","National Parks",2020,3,March,5,Positive
50297,7697,Australia,"No photography","National Parks",2020,2,February,5,Positive
50300,7698,"United Arab Emirates","No photography","National Parks",2020,3,March,5,Positive
50301,7699,Canada,"No photography","National Parks",2020,2,February,5,Positive
50302,7700,"United Kingdom","No photography","National Parks",2020,2,February,4,Positive
50303,7701,Germany,"No photography","National Parks",2020,2,February,5,Positive
50304,7702,Netherlands,"No photography","National Parks",2020,2,February,4,Positive
50305,7703,"United Kingdom","No photography","National Parks",2020,2,February,5,Positive
50306,7704,"United States","No photography","National Parks",2020,2,February,5,Positive
50309,7705,"United Kingdom","No photography","National Parks",2020,2,February,5,Positive
50311,7707,"United Kingdom","No photography","National Parks",2020,1,January,5,Positive
50312,7708,Australia,"No photography","National Parks",2020,2,February,5,Positive
50314,7710,Argentina,"No photography","National Parks",2020,2,February,5,Positive
50315,7711,Ireland,"No photography","National Parks",2019,11,November,5,Positive
50319,7713,"United Kingdom","No photography","National Parks",2020,1,January,4,Positive
50324,7714,Portugal,"No photography","National Parks",2020,1,January,5,Positive
50325,7715,Australia,"No photography","National Parks",2020,1,January,5,Positive
50327,7716,Europe,"No photography","National Parks",2023,3,March,1,Negative
50328,7717,"United Kingdom","No photography","National Parks",2023,2,February,5,Positive
50330,7719,"United States","No photography","National Parks",2023,2,February,3,Positive
50331,7720,"United Kingdom","No photography","National Parks",2022,12,December,5,Positive
50332,7721,Australia,"No photography","National Parks",2022,8,August,5,Positive
50333,7722,"United Kingdom","No photography","National Parks",2022,3,March,5,Positive
50336,7723,"United States","No photography","National Parks",2022,1,January,5,Positive
50337,7724,Belgium,"No photography","National Parks",2021,11,November,5,Positive
50338,7725,"United Kingdom","No photography","National Parks",2020,1,January,5,Positive
50339,7726,Austria,"No photography","National Parks",2020,1,January,5,Positive
